"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"1" -1.59806959147003 -0.894728696319879 -1.23426381608436 -2.28994612170508 -2.54578918781399 -1.28001049358909 -0.113220514366477 -0.372377116927432 -4.03993299837321 1.75984458750892
"2" -11.0942462692516 0.290997031046949 -4.92412879315138 -0.0780059946161166 0.312311069200592 -2.85571105348956 -7.56735734915154 -7.40748945611749 1.81133008619684 -0.213836240014745
"3" 1.67011982398492 6.34373251110632 2.56393631184808 -1.07224215699501 -4.47675909177985 -0.274182669717813 0.247061782101585 0.271267459482462 0.298759607763225 -1.83672481148213
"4" 0.536539571685677 6.17586359066551 3.22765461390461 -2.63604177837228 -7.15790967204195 -8.95306161739796 -1.75360774111223 -5.60644725675087 4.93310986130884 7.39049025508883
"5" -1.93443987161497 -1.19618661095017 0.988172732864666 3.34361764054221 1.25892932836641 0.889773105336778 1.40984972581287 0.169667913138949 0.476469114901288 -0.836612260843651
"6" 3.38008010797645 4.17054402631858 5.83084999155776 4.98650519753104 1.0321130169523 -13.2700745440053 -15.1755555320117 -10.3293968656243 3.54693142515016 -0.582007096830058
"7" -2.96045332242733 -4.14948348296171 -5.0529773545002 7.04210185374393 2.05999269571375 -9.73107357386993 -13.4014740859508 -8.49867492274696 -4.23548204820424 0.209063352615671
"8" -1.15724401131275 -10.2193448326865 -3.87445285498713 -0.819295593796733 -2.70108103013219 4.6322885776737 0.924447930708066 2.8472152678513 4.43131324301681 5.20684056502043
"9" -4.81380340209036 -5.90256605462527 -8.83347467432064 -9.61040034761788 -1.64306400927453 -2.04324012524563 -1.68555333320264 0.898305937852456 -4.96591140594571 0.722853279915647
"10" -3.43107945643992 -3.3454661560726 -4.98828203814471 -19.0133829880536 -4.19597488647039 -5.05054410381926 -1.41203110627611 -2.029925120764 -3.22093397688907 0.338357364801527
"11" -4.49994903430689 -6.99938652187992 -11.4887889128564 -8.667972173386 -1.56291623014726 6.93416434201154 8.26087810789999 5.9099764108436 -1.06060089072611 -1.12521144621312
"12" 3.31385086403938 5.04328729326796 5.97014023725925 5.15729831217104 0.309350800408803 -11.8241601915478 -12.7751230467566 -7.03523500319191 -2.01425594921556 -2.48362346070845
"13" 10.0566637649692 -1.12097810653369 5.05267960802441 1.14620247757076 0.97510451141482 -1.29416340880472 -3.83770269089115 -5.88269740193361 -4.93633867799261 -3.3605357493681
"14" -4.85138853512277 -1.18183427183878 -0.408209870806474 -2.19885616914323 -2.50029643267237 -4.21941229819069 -10.1172276175546 -14.3234342757709 6.06879304640451 2.63639241296428
"15" -2.67322084248996 -4.29728916217047 -6.47100649280076 1.1195441704084 0.475824416077294 -9.20771077225083 -6.61310237067363 -4.98184442374995 1.23086121805932 -0.759801241270245
"16" -2.8674490797104 -5.11651752721935 -6.87245353185794 6.60530524434661 2.17682506670259 -10.9226103380237 -8.93709710965684 -6.2850976771687 0.502444746297767 -0.0380880834225667
"17" 10.5544809677999 0.86788312982673 4.61761243889251 1.4103377459335 -0.05369801309726 1.81855527926392 3.71196524017902 4.93123707192753 -5.45790405658548 1.3244905662065
"18" -2.80641046775035 -3.81348176450877 -7.21853325768889 11.3684528945144 1.91049793599552 -6.9283404128956 -5.59478306555724 -4.32411044052291 2.39408539028369 -0.469759613442274
"19" -1.57439171638656 -6.20238139139235 -2.31394546101813 -0.747504000677361 -0.873161046979341 4.6682886647631 1.17251018065548 0.266831460797913 -4.99603338757609 -4.72034666703895
"20" -9.1423966434514 -1.34539343498314 -3.57091279115035 -1.82336103094635 -6.12855274295032 -2.43628559181899 -7.14679546320905 -6.03440156256917 23.9126641928907 2.07179881564312
"21" 3.75903204436501 5.8819378525475 6.97860301299633 -8.02932351285489 -1.98051593220439 -0.972137250434773 -2.08211495212595 -0.538740979473269 -2.67577320944313 0.00679649398683146
"22" -0.33581727690184 -2.19359236020458 -0.268644074923032 0.349732984499119 2.65925720378654 -0.499507694151888 -0.0190022584952489 1.59395404168815 3.40358808995926 3.58717150247522
"23" -3.91216876269245 0.569221469570392 -1.67780372674469 0.178926834590597 -0.376047909246568 1.17642685077807 4.23924299572603 5.31086267201554 3.69122641255798 0.720932243980648
"24" -1.7094875221947 -0.676656722658566 -2.33866129247308 -18.2215678722197 -3.60819186272786 -13.5598919342431 -17.1619722256098 -13.4809419104628 5.03475549210105 -1.46062350324579
"25" 2.43122661220509 3.92749784251347 4.79662655655102 -1.7238333720944 -0.339701426993375 -2.123951929713 -0.888944531730622 -0.941726697773513 -6.37736269738699 2.90287780784173
"26" 6.21272517554009 0.0796007403312448 0.241963388511548 -0.238800538965808 -0.24053693478846 2.82135276560151 6.85510963790821 8.20625779705672 -6.30138480847286 -1.98483534412936
"27" -4.3658292846725 -4.53196005734505 -4.86656532421417 0.0159440657165172 -0.025892322243565 -0.81772266376564 -0.374975074912999 -1.71441650619391 -4.17801736844879 -0.129369321167245
"28" 2.0286544839708 4.12954789543559 0.752152893558658 2.05507369869027 11.2843496622853 12.6750314604042 1.50854705290739 10.2974044244149 0.778192566289732 0.974990795124034
"29" 3.70090508379173 1.60283864844744 3.30411918198742 -5.46741138381907 -1.67552896328905 -5.68817199220447 -6.2343017269652 -6.01695045385838 -7.47273364057299 0.865955339921241
"30" 0.239594550637646 0.314799084276318 -1.02109268431376 -5.80784195720817 -1.13594397542281 -2.19322607679736 -5.59904786421354 -2.33927760681483 0.941721523291519 1.78483041195539
"31" 1.82502590711752 5.08981387845598 6.85338004294891 9.50083353087281 2.00662458755207 -8.29528442255669 -11.287862565251 -8.74528161435071 -1.27061113484691 1.79481644462958
"32" 4.10589071224441 5.52870673381573 7.46536078349082 -5.9543397276429 -1.16569796762731 17.7241141126748 17.5474918147105 10.5909325896355 11.2920622497339 1.40217588952873
"33" 3.39596490135096 11.9468089890294 7.46484127336142 0.159635854617999 0.0237685555597178 10.6066947102187 1.52329390477412 11.6112092814595 -0.4863999156998 -1.61325535120449
"34" 0.555383451277263 0.938632182686441 0.467983383569236 17.4037498783499 3.82718925795652 -8.02583721148198 -7.99729321529076 -4.13421600901826 -0.529912498547126 0.4810500661131
"35" 2.25498131627384 3.24062238282934 6.03371502050618 1.43723419605795 0.146235668509826 -1.05320149755618 0.576540741086952 1.07031651522824 -2.74967407841378 -0.560755141040018
"36" 4.93253972823896 5.81426958366202 4.62925008703408 5.51975444060437 1.22956943547649 -1.57034188564309 0.102207718109529 -1.42776208550666 -0.608583004430196 -1.75536454691414
"37" -2.98689353659705 -1.70416906094235 -3.13116571079229 -15.3104074579752 -3.19597346969586 -6.12466843699072 -6.93188593997276 -4.83169458327273 3.06656935652565 -0.102878929860969
"38" -9.57576149642624 -0.580791865696412 -3.67161440676724 -0.227143733771647 -0.867536219355541 2.25280836524664 5.62374031876878 8.77613731866607 3.92772124670282 -0.0100189749209679
"39" 0.135849253548991 1.27043013689804 1.75443707500496 6.88556343156904 0.824667563095317 6.7391222170742 9.47800704909842 7.12290221286648 5.27710373790889 2.07698461464998
"40" -2.34144306876149 -1.96923479048594 -1.89044062471169 1.39191453591892 -0.154655539583284 -10.7449993345044 -7.86845309106247 -7.68132961531998 6.8173527688447 0.00523333817173599
"41" 4.54180025322241 4.32362212606736 9.99075068297501 4.92877299945982 1.12829600087515 -11.3036041990984 -7.91404738445913 -5.93830660004143 0.035285098985104 0.311258931230618
"42" 1.32729694124636 0.918903180885935 0.565057883842312 1.61765617554609 9.4981643181577 -2.61846714365 -5.77477158845151 -8.92590658769034 15.1880791390987 3.42895484629703
"43" 0.236921420438001 0.59505692525674 -0.201631448328143 -1.87544948495101 -9.95273520837144 2.00820474334446 0.05709525786786 3.10732223190224 -8.85663361858537 -10.089952215895
"44" 4.64737459898464 4.62744339687984 6.65981522987961 -8.30603074798358 -1.76601410060591 -5.6350997116072 -5.74010185085046 -3.0871261604865 3.4516275705767 -0.778173537817656
"45" 0.369223897816869 1.11259469941103 3.00527265309199 -1.39188008237386 -0.639044334482707 4.69351622656731 3.81106394170596 1.59137560962734 -3.73642990616161 0.0690344970130635
"46" -4.35729457683193 -10.556357973701 -5.49980848071337 -0.0059384553773158 -0.603570554102945 -2.53782524975983 -0.722378283528622 1.73622747122799 7.88657996490636 7.63397421254921
"47" 0.725775653663672 0.720793820192208 0.412291375204768 0.181588924031217 0.70034226321448 -1.40972498821083 1.55576334150702 2.13067829795482 -1.91285975389384 -1.98608531198287
"48" 0.405011859878472 2.58295557546333 1.53380807941976 1.91077429608219 0.0241611532770666 5.35908475852204 4.74189581121741 4.94680936020779 7.04947355650237 0.79086540438049
"49" -4.43890095404265 -5.4887073210658 -7.60571529077297 -2.64338496973985 -0.446183948326305 -4.67215793489966 -7.03032806769932 -4.61288303799655 2.79548976211355 0.616528359445464
"50" 1.73571302992945 0.76996393906007 0.589955940560707 14.6942341048327 3.36961835572158 -3.023203100695 -2.62402328530155 -1.61858828867465 -12.9837999856107 -2.59405319791949
"51" -0.615007231484349 -0.952557357032081 -6.64516702895458 2.40690006412302 1.19560398493959 7.84330676965912 9.35925143220383 5.53130065570553 -1.2046039931312 0.447126467818134
"52" 7.00678420432474 7.20020359811222 8.49663344892279 -13.0964699268408 -3.31387944020501 -12.0662431236252 -11.5897903452422 -9.61839636071527 -9.71218544470605 0.666451602064962
"53" 0.69013695925632 0.329847061173794 -0.352106407761258 -2.631863364199 -9.45747972874299 1.63986413570596 2.30290502463987 5.99765174602939 1.61759279738892 0.403198576298373
"54" 6.93487524868188 1.12874040954713 2.55699210376508 -5.62731020412263 -11.749227866619 0.894405045100958 3.86960987169742 4.42269551455974 15.9662594990197 0.899301119178288
"55" 1.87487284003931 2.01632406904989 1.67513928522854 16.7545575963077 3.79427512609332 -13.8875034384287 -11.9972041759773 -9.02911615444534 -14.760154079388 -0.862080285465351
"56" 3.04855938563801 5.60288733837469 8.40207277004348 15.9292110602574 3.80395406093881 7.38922827735582 4.02909314992016 4.06209407440867 6.82470835215976 0.86673041581754
"57" 2.80531322626934 5.20648183973625 7.26142044775173 1.81491194680104 1.23559721910013 -13.2817690072334 -10.9311108014643 -8.83071504377285 -10.7219387577663 -3.05734578252107
"58" 0.152738831341914 1.84935884625001 1.66879621267228 -5.48756733912991 -1.32607969576022 -2.28645093878188 -1.6185560063231 -0.820158595513735 10.9609752157875 1.77165384662596
"59" -6.75773264595415 -12.1943692718308 -15.0784310527651 -12.7677019735463 -3.40252298029505 8.90640497713981 9.84206567740931 7.20725968184708 8.51269348385508 0.948417898234687
"60" 2.93626253794924 2.85703058591946 4.26358853559202 6.52436006258452 2.0087894868637 2.80134334126351 0.351925324294957 0.808403575492112 -6.07300001371269 0.16238065834553
"61" 9.45309113514847 -0.5688854971004 5.39977599980203 -0.522090003992645 1.14430354615488 1.70939009420448 2.65917824042982 6.8183279468487 -2.88503357340334 0.706120839043837
"62" 0.145956698740362 0.0796629559914917 0.715326955343598 5.94052548737195 0.50886401831148 -7.39880423643264 -8.48595021790017 -4.46006888925596 0.146556598386496 1.09825623915462
"63" 1.16167855612716 2.13039217073272 2.59376271569313 2.10550606872605 0.553707965540243 -0.300152568316323 1.13261261236627 0.71234807567198 -3.03780467042183 -0.79262534912632
"64" -0.534798723191935 0.391843169847621 0.887188505961262 10.1602477455774 2.90866823270691 1.76220392700583 3.59782791710918 1.27933461106392 17.5599043612356 0.00254094987812969
"65" -13.8021932460649 -0.282329384746909 -7.26854819231801 -2.48907839674623 -3.94209841197864 -0.265448725526212 -1.59780344457497 -1.14141247325135 0.0229852212910071 -0.949666200046401
"66" 2.06567392445991 6.21258633403541 0.896277706988994 -3.05468715292333 -17.9981819027705 0.314909304605927 0.0458219531700981 -0.815123739788399 -3.20685344800722 -2.84109983479381
